type,brand,model,module_type,speed,number_of_modules,module_size,price_per_gb,color,first_word_latency,cas_timing,error_correction,price
Memory,ADATA,XPG V1.0 8 GB,DDR3,1600000000,1,8000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V1.0 8 GB,DDR3,1600000000,2,4000000000,0.0,Red / White,13.75,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V1.0 8 GB,DDR3,1600000000,1,8000000000,0.0,Red / White,11.25,9,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V1.0 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Red,9.376,10,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V1.0 8 GB,DDR3,1600000000,1,8000000000,0.0,,13.75,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V1.0 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Yellow,11.25,9,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,2400000000,2,8000000000,0.0,Black / Yellow,9.167,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,1866000000,2,8000000000,0.0,Gold,10.718,10,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,2400000000,2,8000000000,0.0,Black / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,2800000000,2,8000000000,0.0,Black / Yellow,7.857,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,2800000000,2,8000000000,0.0,Black / Silver,7.857,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / Silver,10.718,10,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,2600000000,2,8000000000,0.0,Black / Silver,8.462,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 16 GB,DDR3,2600000000,2,8000000000,0.0,Black / Yellow,8.462,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,2400000000,2,4000000000,0.0,Black / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Silver,11.25,9,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,2400000000,2,4000000000,0.0,Black / Yellow,9.167,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Silver,10.718,10,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,1866000000,2,4000000000,0.0,Yellow,10.718,10,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,2800000000,2,4000000000,0.0,Black / Silver,7.857,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,2600000000,2,4000000000,0.0,Black / Silver,8.462,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,3100000000,2,4000000000,0.0,,7.742,12,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Yellow,11.25,9,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,2800000000,2,4000000000,0.0,Black / Yellow,7.857,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V2 8 GB,DDR3,2600000000,2,4000000000,0.0,Black / Yellow,8.462,11,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG V3 16 GB,DDR3,2133000000,2,8000000000,0.0,Black / Red,9.376,10,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,2400000000,2,8000000000,0.0,Red / Black,13.333,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,3000000000,2,8000000000,3.749,Silver / Black,10.667,16,Non-ECC / Unbuffered,59.99
Memory,ADATA,XPG Z1 16 GB,DDR4,2133000000,4,4000000000,0.0,Red / Black,14.065,15,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,2133000000,4,4000000000,0.0,Red / Black,12.189,13,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,2133000000,2,8000000000,0.0,Red / Black,14.065,15,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,2666000000,2,8000000000,0.0,Red / Black,12.003,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,3000000000,2,8000000000,0.0,Red / Black,10.667,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,2800000000,4,4000000000,0.0,Red / Black,12.143,17,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,2133000000,2,8000000000,0.0,Red / Black,12.189,13,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,2400000000,4,4000000000,0.0,Red / Black,13.333,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,2800000000,2,8000000000,0.0,Red / Black,12.143,17,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,3200000000,1,16000000000,0.0,Yellow / Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 16 GB,DDR4,3200000000,2,8000000000,0.0,Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 32 GB,DDR4,2133000000,4,8000000000,0.0,Red / Black,12.189,13,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 32 GB,DDR4,2400000000,2,16000000000,0.0,Red / Black,13.333,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 32 GB,DDR4,2800000000,4,8000000000,0.0,Red / Black,12.143,17,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 32 GB,DDR4,2400000000,4,8000000000,0.0,Red / Black,13.333,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 32 GB,DDR4,2133000000,4,8000000000,0.0,Red / Black,14.065,15,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 32 GB,DDR4,3200000000,2,16000000000,0.0,Black / Silver,10.0,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 8 GB,DDR4,2133000000,2,4000000000,0.0,Red / Black,14.065,15,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 8 GB,DDR4,2800000000,2,4000000000,0.0,Red / Black,12.143,17,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 8 GB,DDR4,2133000000,2,4000000000,0.0,Red / Black,12.189,13,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPG Z1 8 GB,DDR4,2400000000,2,4000000000,0.0,Red / Black,13.333,16,Non-ECC / Unbuffered,0.0
Memory,ADATA,XPGâ„¢ Gaming v2.0 Series 8 GB,DDR3,2400000000,2,4000000000,0.0,,9.167,11,Non-ECC / Unbuffered,0.0
Memory,AMD,AE34G1609U1 4 GB,DDR3,1600000000,1,4000000000,9.402,,11.25,9,Non-ECC / Unbuffered,37.61
Memory,AMD,AE38G1609U1K 8 GB,DDR3,1600000000,2,4000000000,0.0,,11.25,9,Non-ECC / Unbuffered,0.0
Memory,AMD,AE38G1609U2 8 GB,DDR3,1600000000,1,8000000000,0.0,Black / Red,11.25,9,Non-ECC / Unbuffered,0.0
Memory,AMD,AG316G2130U2K 16 GB,DDR3,2133000000,2,8000000000,0.0,Black / Red,9.376,10,Non-ECC / Unbuffered,0.0
Memory,AMD,AP38G1869U1K 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Red,9.646,9,Non-ECC / Unbuffered,0.0
Memory,AMD,ASH1333U/8GB 8 GB,DDR3,1333000000,1,8000000000,0.0,Black / Green,13.503,9,ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 16 GB,DDR3,1600000000,2,8000000000,0.0,,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 16 GB,DDR3,1333000000,2,8000000000,0.0,Black / Red,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Red,11.25,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 2 GB,DDR3,1600000000,1,2000000000,0.0,Black,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 2 GB,DDR3,1600000000,1,2000000000,0.0,Blue,11.25,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 2 GB,DDR3,1333000000,1,2000000000,0.0,Black,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 2 GB,DDR3,1600000000,1,2000000000,0.0,Black / Red,11.25,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 2 GB,DDR3,1333000000,1,2000000000,0.0,Black / Red,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 4 GB,DDR3,1333000000,1,4000000000,0.0,Blue,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 4 GB,DDR3,1600000000,1,4000000000,0.0,Black,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 4 GB,DDR3,1333000000,1,4000000000,0.0,Black / Red,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 4 GB,DDR3,1600000000,1,4000000000,0.0,Black / Red,11.25,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 4 GB,DDR3,1600000000,1,4000000000,0.0,Blue,11.25,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 4 GB,DDR3,1333000000,1,4000000000,0.0,Black,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 8 GB,DDR3,1600000000,2,4000000000,0.0,,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Entertainment Edition 8 GB,DDR3,1333000000,1,8000000000,0.0,Black / Red,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Performance Edition 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / Red,9.646,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Performance Edition 4 GB,DDR3,1600000000,2,2000000000,0.0,Black / Red,10.0,8,Non-ECC / Unbuffered,0.0
Memory,AMD,Performance Edition 4 GB,DDR3,1333000000,2,2000000000,0.0,Black / Red,12.003,8,Non-ECC / Unbuffered,0.0
Memory,AMD,Performance Edition 8 GB,DDR3,1333000000,2,4000000000,0.0,Black / Red,12.003,8,Non-ECC / Unbuffered,0.0
Memory,AMD,Performance Edition 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Red,10.0,8,Non-ECC / Unbuffered,0.0
Memory,AMD,Performance Edition 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Red,10.718,10,Non-ECC / Unbuffered,0.0
Memory,AMD,R5 Entertainment 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R5 Entertainment 4 GB,DDR3,1600000000,1,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R5 Entertainment 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R5 Entertainment 8 GB,DDR3,1600000000,1,8000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R5 Entertainment Series 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R5 Entertainment Series 4 GB,DDR3,1600000000,1,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R5 Entertainment Series 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R5 Entertainment Series 8 GB,DDR3,1600000000,1,8000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R7 Performance 4 GB,DDR4,2400000000,1,4000000000,0.0,Black / Red,12.5,15,Non-ECC / Unbuffered,0.0
Memory,AMD,R7 Performance 4 GB,DDR4,2133000000,1,4000000000,0.0,Black / Red,14.065,15,Non-ECC / Unbuffered,0.0
Memory,AMD,R7 Performance 8 GB,DDR4,2400000000,1,8000000000,0.0,Black / Red,12.5,15,Non-ECC / Unbuffered,0.0
Memory,AMD,R7 Performance 8 GB,DDR4,2133000000,1,8000000000,0.0,Black / Red,14.065,15,Non-ECC / Unbuffered,0.0
Memory,AMD,R9 2400 16 GB,DDR3,2400000000,2,8000000000,0.0,Black / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,AMD,R9 Gamer Series 8 GB,DDR3,2400000000,2,4000000000,0.0,Black / Silver,9.167,11,Non-ECC / Unbuffered,0.0
Memory,AMD,RG2133 Gamer Series 16 GB,DDR3,2133000000,4,4000000000,0.0,,9.376,10,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R3 Value Series 16 GB,DDR3,1333000000,2,8000000000,0.0,Black / Red,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R3 Value Series 4 GB,DDR3,1333000000,1,4000000000,0.0,Black / Red,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R3 Value Series 8 GB,DDR3,1333000000,1,8000000000,0.0,Black / Red,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R3 Value Series 8 GB,DDR3,1333000000,2,4000000000,0.0,Black / Red,13.503,9,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R5 Entertainment Series 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R5 Entertainment Series 4 GB,DDR3,1600000000,1,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R5 Entertainment Series 8 GB,DDR3,1600000000,1,8000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R5 Entertainment Series 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,AMD,Radeon R9 Gamer Series 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Silver,9.376,10,Non-ECC / Unbuffered,0.0
Memory,Antec,Katana RGB 16 GB,DDR4,3200000000,2,8000000000,6.874,Black,10.0,16,Non-ECC / Unbuffered,109.99
Memory,Antec,Katana RGB 16 GB,DDR4,3600000000,2,8000000000,0.0,Black,10.0,18,Non-ECC / Unbuffered,0.0
Memory,Apacer,Commando 16 GB,DDR4,2666000000,2,8000000000,0.0,Black / Red,12.003,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Commando 16 GB,DDR4,2400000000,4,4000000000,0.0,Black / Red,13.333,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Commando 16 GB,DDR4,2666000000,4,4000000000,0.0,Black / Red,12.003,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Commando 16 GB,DDR4,2400000000,2,8000000000,0.0,Black / Red,13.333,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Commando 32 GB,DDR4,2666000000,4,8000000000,0.0,Black / Red,12.003,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Commando 32 GB,DDR4,2400000000,2,16000000000,0.0,Black / Red,13.333,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Commando 32 GB,DDR4,2666000000,2,16000000000,0.0,Black / Red,12.003,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Commando 32 GB,DDR4,2400000000,4,8000000000,0.0,Black / Red,13.333,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Panther Silver 16 GB,DDR4,2400000000,2,8000000000,0.0,Black / Silver,13.333,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Panther Silver 8 GB,DDR4,2400000000,1,8000000000,0.0,Black / Silver,13.333,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Panther-Golden 8 GB,DDR4,2666000000,1,8000000000,0.0,Black / Gold,12.003,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Panther-Golden 8 GB,DDR4,2400000000,1,8000000000,0.0,Black / Gold,13.333,16,Non-ECC / Unbuffered,0.0
Memory,Apacer,Panther-Golden 8 GB,DDR4,2133000000,1,8000000000,0.0,Black / Gold,14.065,15,Non-ECC / Unbuffered,0.0
Memory,Apotop,L3A4Gx1-16CBDA 4 GB,DDR3,1600000000,1,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Apotop,L3A4Gx2-16CBDA 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Red,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Apotop,S3A4Gx1-13C9EB 4 GB,DDR3,1333000000,1,4000000000,0.0,Black / Green,13.503,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A2Gx2-16C9BB 4 GB,DDR3,1600000000,2,2000000000,0.0,Black / Purple,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx1-16C9GB 4 GB,DDR3,1600000000,1,4000000000,0.0,Black / Gold,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx1-16CBWB 4 GB,DDR3,1600000000,1,4000000000,0.0,White / Purple,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx2-16C9BB 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Purple,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx2-16C9GB 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Gold,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx2-16CACB 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Purple,12.5,10,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx2-16CBWB 8 GB,DDR3,1600000000,2,4000000000,0.0,White / Purple,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx2-18C9GB 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Gold,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx2-18C9PB 8 GB,DDR3,1866000000,2,4000000000,0.0,White / Purple,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx2-21C9GC 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Gold,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A4Gx2-21C9PC 8 GB,DDR3,2133000000,2,4000000000,0.0,White / Purple,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx1-16C9GB 8 GB,DDR3,1600000000,1,8000000000,0.0,Black / Gold,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx1-16CBWB 8 GB,DDR3,1600000000,1,8000000000,0.0,White / Purple,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-16C9AB 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Purple,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-16C9BB 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Purple,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-16C9GB 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Gold,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-16CACB 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Purple,12.5,10,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-16CBWB 16 GB,DDR3,1600000000,2,8000000000,0.0,White / Purple,13.75,11,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-18C9AB 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / Purple,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-18C9GB 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / Gold,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-18C9PB 16 GB,DDR3,1866000000,2,8000000000,0.0,White / Purple,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-21C9AC 16 GB,DDR3,2133000000,2,8000000000,0.0,Black / Purple,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-21C9GC 16 GB,DDR3,2133000000,2,8000000000,0.0,Black / Gold,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx2-21C9PC 16 GB,DDR3,2133000000,2,8000000000,0.0,White / Purple,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx4-16C9AB 32 GB,DDR3,1600000000,4,8000000000,0.0,Black / Purple,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx4-16C9BB 32 GB,DDR3,1600000000,4,8000000000,0.0,Black / Purple,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx4-18C9AB 32 GB,DDR3,1866000000,4,8000000000,0.0,Black / Purple,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Apotop,U3A8Gx4-21C9AC 32 GB,DDR3,2133000000,4,8000000000,0.0,Black / Purple,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,AVD4SZ121331508G-1B 8 GB,DDR4,2133000000,1,8000000000,0.0,Black,14.065,15,Non-ECC / Unbuffered,0.0
Memory,Avexir,Apple Memory 16 GB,DDR3,1333000000,2,8000000000,0.0,Black / Green,13.503,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Apple Memory 8 GB,DDR3,1333000000,1,8000000000,0.0,Green,13.503,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 16 GB,DDR3,2133000000,2,8000000000,0.0,Black / Red,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 16 GB,DDR3,2400000000,2,8000000000,0.0,Black / Yellow,8.333,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 16 GB,DDR3,2400000000,2,8000000000,0.0,Black / Red,8.333,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 32 GB,DDR3,2400000000,4,8000000000,0.0,Black / Yellow,8.333,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 8 GB,DDR3,2400000000,2,4000000000,0.0,Black / Red,8.333,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 8 GB,DDR3,2133000000,2,4000000000,0.0,Black / Red,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 8 GB,DDR3,2400000000,2,4000000000,0.0,Black / Yellow,8.333,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 8 GB,DDR3,3200000000,2,4000000000,0.0,Black / Red,8.125,13,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 Series 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / Red,11.79,11,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 Series 8 GB,DDR3,2933000000,2,4000000000,0.0,Black / Red,8.183,12,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 1.1 Series 8 GB,DDR3,1866000000,2,4000000000,0.0,Black / Red,11.79,11,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 16 GB,DDR4,3200000000,2,8000000000,0.0,Black / Red,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 16 GB,DDR4,3200000000,4,4000000000,0.0,Black / Silver,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 16 GB,DDR3,1600000000,2,8000000000,0.0,Black / Red,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 16 GB,DDR4,3200000000,4,4000000000,0.0,Black / Red,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 16 GB,DDR4,3200000000,2,8000000000,0.0,Black / Silver,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 32 GB,DDR4,3200000000,4,8000000000,0.0,Black / Silver,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 32 GB,DDR4,3200000000,4,8000000000,0.0,Black / Red,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 8 GB,DDR3,2400000000,2,4000000000,0.0,Green / Silver,8.333,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 8 GB,DDR4,3200000000,2,4000000000,0.0,Red / Black,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 8 GB,DDR4,3200000000,2,4000000000,0.0,Black / Silver,10.0,16,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 8 GB,DDR3,2400000000,2,4000000000,0.0,Black / White,8.333,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz 8 GB,DDR3,1600000000,2,4000000000,0.0,Black / Red,11.25,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,1600000000,2,8000000000,0.0,Green / Silver,12.5,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / Red,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,2000000000,2,8000000000,0.0,Black / Red,9.0,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR4,2800000000,2,8000000000,0.0,Black / Red,10.714,15,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,2000000000,2,8000000000,0.0,Red / Silver,9.0,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,2133000000,2,8000000000,0.0,Black / Yellow,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,2133000000,2,8000000000,0.0,Black / White,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,1600000000,2,8000000000,0.0,Red / Silver,12.5,10,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,2133000000,2,8000000000,0.0,Green / Silver,8.439,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,1866000000,2,8000000000,0.0,Black / White,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR3,1866000000,2,8000000000,0.0,Green / Silver,9.646,9,Non-ECC / Unbuffered,0.0
Memory,Avexir,Blitz1.1 16 GB,DDR4,3000000000,2,8000000000,0.0,Black / Red,10.667,16,Non-ECC / Unbuffered,0.0
